ref;traduction;code;paragraphe;statut;raison
Apocalypse 11:13;SKN;61-0108;252;REJETE;passage absent, idée absente
Apocalypse 11:13;SKN;61-0108;258;REJETE;passage absent, idée absente
Ezechiel 1:8;SKN;61-0108;259;REJETE;passage absent, idée absente
Marc 16:0;SKN;61-0108;345;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Esther 12:0;SKN;62-0610M;108;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;SKN;65-0221M;35;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Esaie 28:18;VGR;60-0626;220;REJETE;passage absent, idée absente
Apocalypse 4:0;VGR;61-0108;50;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Apocalypse 11:13;VGR;61-0108;252;REJETE;passage absent, idée absente
Ezechiel 1:8;VGR;61-0108;253;REJETE;passage absent, idée absente
Actes 19:11;VGR;62-1014M;194;REJETE;passage absent, idée absente
Jean 23:0;VGR;62-1014M;377;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 8:23;VGR;63-0318;354;REJETE;passage absent, idée absente
Malachie 4:0;VGR;63-0318;210;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;VGR;63-0321;275;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Genese 23:0;VGR;65-0219;189;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Job 14:0;VGR;65-0221M;215;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;VGR;65-0221M;49;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;VGR;65-1125;202;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;VGR;65-1125;308;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Esther 12:0;SKN;61-0205M;57;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Jean 26:0;SKN;62-0601;127;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;VGR;63-0116;189;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;VGR;63-0116;251;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Proverbes 5:3;SKN;62-0211;69;REJETE;passage absent, idée absente
Esther 16:13;SKN;60-1210;137;VERSET-ABSENT-BIBLE;référence inexistante, hypothèse faible
Romains 26:0;VGR;64-0823M;188;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Marc 16:1;SKN;65-0418M;36;REJETE;passage absent, idée absente
Malachie 4:0;VGR;65-0418M;243;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 85:0;VGR;61-0806;12;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 87:0;VGR;61-0806;23;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 89:0;VGR;61-0806;32;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 91:0;VGR;61-0806;41;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 93:0;VGR;61-0806;52;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 95:0;VGR;61-0806;61;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 97:0;VGR;61-0806;70;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 99:0;VGR;61-0806;79;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 101:0;VGR;61-0806;89;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 103:0;VGR;61-0806;100;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 107:0;VGR;61-0806;116;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 109:0;VGR;61-0806;126;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 113:0;VGR;61-0806;144;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 115:0;VGR;61-0806;151;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 117:0;VGR;61-0806;163;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 119:0;VGR;61-0806;171;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 121:0;VGR;61-0806;180;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 123:0;VGR;61-0806;189;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 125:0;VGR;61-0806;196;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 127:0;VGR;61-0806;203;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 133:0;VGR;61-0806;227;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Jacques 5:14;SKN;53-0729;263;REJETE;passage absent, idée absente
Zacharie 4:0;SKN;53-0729;263;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Jude 7:0;SKN;63-0623E;130;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Galates 8:1;SKN;64-0719M;234;VERSET-ABSENT-BIBLE;référence inexistante, hypothèse faible
Malachie 4:0;SKN;64-0719M;48;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Genese 27:0;VGR;53-0729;156;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Jude 7:0;VGR;63-0623E;130;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Matthieu 22:20;VGR;63-0623E;60;REJETE;passage absent, idée absente
Apocalypse 10:1;VGR;64-0719M;128;REJETE;passage absent, idée absente
Esaie 27:0;VGR;64-0719M;21;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Galates 8:1;VGR;64-0719M;322;VERSET-ABSENT-BIBLE;référence inexistante, hypothèse faible
Luc 17:33;VGR;64-0719M;240;REJETE;passage absent, idée absente
Esther 90:0;SKN;65-1206;300;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Psaumes 23:0;SKN;65-1206;167;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;VGR;65-0718E;126;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Amos 3:7;VGR;65-1127B;251;REJETE;passage absent, idée absente
Luc 30:0;VGR;65-1127B;322;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;VGR;65-1206;213;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Jude 5:0;SKN;63-1110M;24;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Ephesiens 5:26;SKN;65-0822E;19;REJETE;passage absent, idée absente
Nombres 19:9;SKN;65-0822E;19;REJETE;passage absent, idée absente
Jude 5:0;VGR;63-1110M;24;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;SKN;65-0822M;77;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;VGR;65-0822M;77;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Exode 23:13;SKN;61-0101;199;REJETE;passage absent, idée absente
Exode 23:13;VGR;61-0101;194;REJETE;passage absent, idée absente
Malachie 4:0;SKN;64-0125;94;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Esther 21:0;SKN;64-0313;122;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;SKN;64-0313;84;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;SKN;65-0911;126;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Jean 2:15;SKN;65-1031M;229;REJETE;passage absent, idée absente
Daniel 13:0;VGR;61-0730M;58;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 17:0;VGR;61-0730M;77;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 23:0;VGR;61-0730M;99;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 25:0;VGR;61-0730M;109;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 27:0;VGR;61-0730M;117;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 29:0;VGR;61-0730M;127;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 31:0;VGR;61-0730M;136;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 33:0;VGR;61-0730M;146;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 35:0;VGR;61-0730M;157;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;VGR;64-0125;122;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;VGR;64-0313;149;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Apocalypse 17:0;VGR;64-0705;130;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Apocalypse 17:0;VGR;64-0705;132;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;VGR;64-0705;170;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;VGR;64-0726M;78;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;VGR;65-0911;185;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Jean 2:15;VGR;65-1031M;229;REJETE;passage absent, idée absente
Apocalypse 3:16;SKN;65-1128E;81;REJETE;passage absent, idée absente
Apocalypse 3:16;VGR;65-1128E;81;REJETE;passage absent, idée absente
Malachie 4:0;SKN;65-0117;70;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Esther 25:0;SKN;60-1211M;152;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Apocalypse 99:1;VGR;60-1211M;240;VERSET-ABSENT-BIBLE;référence inexistante, hypothèse faible
Malachie 4:0;VGR;64-0830E;153;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;SKN;64-0419;63;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;VGR;64-0419;63;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;VGR;64-0614M;321;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;VGR;64-0614M;335;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;VGR;65-0218;105;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;VGR;65-0218;106;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Exode 7:0;VGR;63-0630M;40;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Exode 27:0;VGR;63-0630M;175;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Exode 41:0;VGR;63-0630M;273;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Exode 43:0;VGR;63-0630M;287;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Exode 45:0;VGR;63-0630M;305;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Esther 22:0;SKN;63-0119;267;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;SKN;63-1117;207;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Esther 20:0;SKN;63-1130E;26;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Esther 11:0;SKN;63-1214;163;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 43:0;VGR;61-0730E;11;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 45:0;VGR;61-0730E;24;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 47:0;VGR;61-0730E;33;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 49:0;VGR;61-0730E;42;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 53:0;VGR;61-0730E;59;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 55:0;VGR;61-0730E;71;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 57:0;VGR;61-0730E;78;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 59:0;VGR;61-0730E;90;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 61:0;VGR;61-0730E;101;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 65:0;VGR;61-0730E;113;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 75:0;VGR;61-0730E;139;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 77:0;VGR;61-0730E;145;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 79:0;VGR;61-0730E;153;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Daniel 81:0;VGR;61-0730E;157;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Esaie 35:0;VGR;63-0317M;122;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;VGR;63-0317M;212;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;VGR;65-0124;124;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;VGR;65-0124;130;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;VGR;65-0124;171;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Esther 21:0;SKN;64-0617;129;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;SKN;64-0617;157;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Jean 2:15;SKN;65-0919;175;REJETE;passage absent, idée absente
Jean 4:3;SKN;65-0919;183;REJETE;passage absent, idée absente
Jean 2:15;VGR;65-0919;175;REJETE;passage absent, idée absente
Jean 4:3;VGR;65-0919;183;REJETE;passage absent, idée absente
Daniel 12:0;VGR;55-0109E;5;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;SKN;65-1128M;264;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;VGR;65-1128M;264;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Ephesiens 4:3;SKN;60-0221;135;REJETE;passage absent, idée absente
Esther 25:0;SKN;51-0506E;30;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Esther 14:0;SKN;60-0522E;44;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;SKN;65-0418E;145;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;VGR;65-0418E;145;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Esther 22:0;SKN;59-1126;73;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Esther 12:0;SKN;62-0128M;64;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Esther 11:0;SKN;62-0622B;39;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Jean 3:16;SKN;63-0412E;255;REJETE;passage absent, idée absente
Malachie 4:0;SKN;64-0404;144;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Jean 16:21;VGR;65-0125;24;REJETE;passage absent, idée absente
Esther 11:0;SKN;49-1225;147;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Esther 11:0;SKN;55-1003;21;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Esther 14:0;SKN;62-0721;4;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Esther 16:0;SKN;57-0324;91;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Esther 16:0;SKN;60-0717;79;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Esther 16:0;SKN;62-0708;158;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Esther 21:0;SKN;57-0417;106;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Esther 21:0;SKN;63-1103;198;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Esther 21:0;SKN;64-0823E;249;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Esther 22:0;SKN;61-0517;75;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Esther 22:0;SKN;63-0901E;181;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Jacques 16:0;SKN;63-0901E;76;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Esther 34:0;SKN;48-0302;86;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Esther 85:0;SKN;57-0326;109;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Esther 85:86;SKN;56-0420;51;VERSET-ABSENT-BIBLE;référence inexistante, hypothèse faible
Esther 92:0;SKN;56-0420;51;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Esther 87:0;SKN;54-0624;31;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Esther 121:0;SKN;58-0108;144;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Esther 126:0;SKN;58-0108;139;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Ezechiel 4:0;VGR;59-0125;90;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;SKN;64-0121;210;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;SKN;63-0731;168;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;SKN;64-0321E;207;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;SKN;64-0321E;216;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;VGR;64-0321E;161;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Romains 8:20;SKN;55-0222;44;REJETE;passage absent, idée absente
Hebreux 3:0;VGR;64-0305;212;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Psaumes 32:0;VGR;58-0225;2;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Malachie 4:0;VGR;64-0405;113;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Jean 14:7;VGR;60-0604;150;REJETE;passage absent, idée absente
Malachie 4:0;VGR;62-0513M;342;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Psaumes 47:0;SKN;57-0630;36;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Psaumes 47:0;SKN;57-0811A;43;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
Psaumes 100:0;SKN;62-1104E;36;CHAPITRE-SANS-VERSET;aucun verset identifiable (verset par verset exigé)
2 Pierre 2:2;SKN;57-1006;610;VERSET-ABSENT-BIBLE;référence inexistante, hypothèse faible [plage 2-4 éclatée]
2 Pierre 2:3;SKN;57-1006;610;VERSET-ABSENT-BIBLE;référence inexistante, hypothèse faible [plage 2-4 éclatée]
2 Pierre 2:4;SKN;57-1006;610;VERSET-ABSENT-BIBLE;référence inexistante, hypothèse faible [plage 2-4 éclatée]
Deuteronome 32:1;SKN;59-0815;1;REJETE;passage absent, idée absente [plage 1-12 éclatée]
Deuteronome 32:2;SKN;59-0815;1;REJETE;passage absent, idée absente [plage 1-12 éclatée]
Deuteronome 32:3;SKN;59-0815;1;REJETE;passage absent, idée absente [plage 1-12 éclatée]
Deuteronome 32:4;SKN;59-0815;1;REJETE;passage absent, idée absente [plage 1-12 éclatée]
Deuteronome 32:5;SKN;59-0815;1;REJETE;passage absent, idée absente [plage 1-12 éclatée]
Deuteronome 32:6;SKN;59-0815;1;REJETE;passage absent, idée absente [plage 1-12 éclatée]
Deuteronome 32:7;SKN;59-0815;1;REJETE;passage absent, idée absente [plage 1-12 éclatée]
Deuteronome 32:8;SKN;59-0815;1;REJETE;passage absent, idée absente [plage 1-12 éclatée]
Deuteronome 32:9;SKN;59-0815;1;REJETE;passage absent, idée absente [plage 1-12 éclatée]
Deuteronome 32:10;SKN;59-0815;1;REJETE;passage absent, idée absente [plage 1-12 éclatée]
Deuteronome 32:11;SKN;59-0815;1;REJETE;passage absent, idée absente [plage 1-12 éclatée]
Deuteronome 32:12;SKN;59-0815;1;REJETE;passage absent, idée absente [plage 1-12 éclatée]
